* Dictionary *
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
alpha:		alpha
round:		round #
stage:		stage #
group:		identifies subjects that were grouped together
subject:		subject #, changes across rounds
proposal1:		share of ressources offered as particularistic good to subjects #1
proposal2:		share of ressources offered as particularistic good to subjects #2
proposal3:		share of ressources offered as particularistic good to subjects #3
proposal4:		share of ressources offered as particularistic good to subjects #4
proposal5:		share of ressources offered as particularistic good to subjects #5
proposalpublic:	share of ressources offered as public good
chosen:		proposal selected to take the floor
vote:			= 1 if the subject votes in favor of the selected offer (the proposal on the floor), = 0 o/w
id:			id #, constant through session

**************

date	alpha	round	stage	group	subject	proposal1	proposal2	proposal3	proposal4	proposal5	proposalpublic	chosen	vote	id
50108	.55	7	1	5	4	.32	.32	0	.36	0	0	1	1	104
50108	.55	7	1	5	5	0	0	0	0	.16	.84	0	0	99
50108	.55	7	2	5	1	.225	0	0	0	0	.775	0	1	114
50108	.55	7	2	5	2	0	0	0	0	0	1	0	1	110
50108	.55	7	2	5	3	0	0	.05	0	0	.95	0	1	92
50108	.55	7	2	5	4	0	0	0	0	0	1	0	1	104
50108	.55	7	2	5	5	0	0	0	0	0	1	1	1	99
50108	.55	8	1	1	1	.2	.2	.2	.1	.1	.2	0	0	98
50108	.55	8	1	1	2	0	.1	0	0	0	.9	0	0	110
50108	.55	8	1	1	3	0	0	.04	0	0	.96	0	1	94
50108	.55	8	1	1	4	0	0	0	.28	0	.72	1	1	114
50108	.55	8	1	1	5	0	0	.02	.02	.16	.8	0	0	106
50108	.55	8	1	2	1	.12	.02	.02	0	0	.84	1	1	96
50108	.55	8	1	2	2	0	0	0	0	0	1	0	1	101
50108	.55	8	1	2	3	0	0	.2	0	0	.8	0	1	111
50108	.55	8	1	2	4	.16	.04	.2	.2	.02	.38	0	1	103
50108	.55	8	1	2	5	0	0	0	0	.08	.92	0	1	97
50108	.55	8	1	3	1	.08	0	.02	0	.02	.88	0	1	108
50108	.55	8	1	3	2	0	.04	0	0	0	.96	0	1	92
50108	.55	8	1	3	3	0	0	0	0	0	1	0	1	104
50108	.55	8	1	3	4	0	0	0	.2	0	.8	0	1	93
50108	.55	8	1	3	5	0	0	0	0	0	1	1	1	105
50108	.55	8	1	4	1	.16	0	.02	.02	0	.8	0	1	115
50108	.55	8	1	4	2	.02	.12	0	0	0	.86	0	0	95
50108	.55	8	1	4	3	0	0	.16	0	0	.84	1	1	100
50108	.55	8	1	4	4	0	0	0	.2	0	.8	0	1	109
50108	.55	8	1	4	5	0	0	0	0	.1	.9	0	1	113
50108	.55	8	1	5	1	.6	0	.2	0	.2	0	0	1	107
50108	.55	8	1	5	2	0	.2	0	0	0	.8	1	1	112
50108	.55	8	1	5	3	0	0	.2	0	0	.8	0	1	102
50108	.55	8	1	5	4	.02	.02	.02	.08	.02	.84	0	0	91
50108	.55	8	1	5	5	0	0	0	0	.14	.86	0	0	99
50108	.55	8	2	1	1	.125	0	0	0	0	.875	1	1	98
50108	.55	8	2	1	2	0	0	0	0	0	1	0	1	110
50108	.55	8	2	1	3	0	0	0	0	0	1	0	1	94
50108	.55	8	2	1	4	0	0	0	.125	0	.875	0	1	114
50108	.55	8	2	1	5	0	0	.025	.025	.2	.75	0	1	106
50108	.55	9	1	1	1	.04	0	0	0	0	.96	1	1	94
50108	.55	9	1	1	2	0	.1	.1	.1	.1	.6	0	1	113
50108	.55	9	1	1	3	0	0	.2	0	0	.8	0	1	104
50108	.55	9	1	1	4	0	.02	.02	.08	0	.88	0	1	108
50108	.55	9	1	1	5	0	0	0	0	0	1	0	1	105
50108	.55	9	1	2	1	.2	0	0	0	0	.8	0	0	111
50108	.55	9	1	2	2	0	.24	0	0	0	.76	1	1	114
50108	.55	9	1	2	3	.02	.02	.06	0	0	.9	0	0	97
50108	.55	9	1	2	4	0	0	0	.2	0	.8	0	1	102
50108	.55	9	1	2	5	.06	.16	0	.2	.2	.38	0	0	103
50108	.55	9	1	3	1	.14	0	0	0	0	.86	0	1	99
50108	.55	9	1	3	2	0	.1788	0	0	0	.8212	0	0	115
50108	.55	9	1	3	3	.02	.02	.16	0	0	.8	0	1	106
50108	.55	9	1	3	4	0	0	0	.2	0	.8	0	1	109
50108	.55	9	1	3	5	.02	0	0	.02	.16	.8	1	1	96
50108	.55	9	1	4	1	.2	0	0	0	0	.8	0	1	93
50108	.55	9	1	4	2	.2	.2	.2	.1	.1	.2	0	1	98
50108	.55	9	1	4	3	.2	0	.6	0	.2	0	0	1	107
50108	.55	9	1	4	4	0	0	0	.06	0	.94	1	1	110
50108	.55	9	1	4	5	0	0	0	0	.16	.84	0	1	95
50108	.55	9	1	5	1	.2	0	0	0	0	.8	0	1	100
50108	.55	9	1	5	2	0	.04	0	0	0	.96	0	1	92
50108	.55	9	1	5	3	0	0	.2	0	0	.8	0	1	112
50108	.55	9	1	5	4	.04	.04	.04	.08	.04	.76	1	1	91
50108	.55	9	1	5	5	0	0	0	0	0	1	0	1	101
50108	.55	9	2	2	1	.25	0	0	0	0	.75	0	1	111
50108	.55	9	2	2	2	0	.125	0	0	0	.875	0	0	114
50108	.55	9	2	2	3	.025	.05	.125	.05	0	.75	0	1	97
50108	.55	9	2	2	4	0	0	0	.2	0	.8	1	1	102
50108	.55	9	2	2	5	0	0	.025	.1	.125	.75	0	1	103
50108	.55	10	1	1	1	.04	.02	.02	.02	.02	.88	0	1	91
50108	.55	10	1	1	2	.08	.1	0	0	.02	.8	0	0	103
50108	.55	10	1	1	3	0	0	.2	0	0	.8	0	0	102
50108	.55	10	1	1	4	0	0	0	.16	0	.84	0	0	106
50108	.55	10	1	1	5	.1	0	.1	0	.6	.2	1	1	107
50108	.55	10	1	2	1	0	0	0	0	0	1	0	0	104
50108	.55	10	1	2	2	0	.3	.3	.3	.1	0	0	1	113
50108	.55	10	1	2	3	.02	.04	.08	.04	.02	.8	0	1	97
50108	.55	10	1	2	4	0	0	0	.1	0	.9	1	1	98
50108	.55	10	1	2	5	0	0	0	0	0	1	0	1	99
50108	.55	10	1	3	1	0	0	0	0	0	1	0	1	105
50108	.55	10	1	3	2	0	.2	0	0	0	.8	0	1	93
50108	.55	10	1	3	3	0	0	.16	.04	0	.8	0	1	95
50108	.55	10	1	3	4	0	0	0	.06	0	.94	1	1	110
50108	.55	10	1	3	5	0	0	0	0	.2	.8	0	1	111
50108	.55	10	1	4	1	.24	0	0	0	0	.76	0	1	100
50108	.55	10	1	4	2	.01	.18	0	.01	0	.8	0	1	96
50108	.55	10	1	4	3	0	0	.04	0	0	.96	1	1	92
50108	.55	10	1	4	4	0	0	0	.2	0	.8	0	1	109
50108	.55	10	1	4	5	0	0	0	0	.2	.8	0	1	112
50108	.55	10	1	5	1	.1	0	0	0	0	.9	0	1	114
50108	.55	10	1	5	2	0	0	0	0	0	1	0	1	101
50108	.55	10	1	5	3	0	0	.04	0	0	.96	0	1	108
50108	.55	10	1	5	4	0	0	0	.1748	0	.8252	0	1	115
50108	.55	10	1	5	5	0	0	0	0	.04	.96	1	1	94
50108	.55	10	2	1	1	.0625	.025	.025	.025	.025	.8375	1	1	91
50108	.55	10	2	1	2	.1	.125	.025	0	0	.75	0	1	103
50108	.55	10	2	1	3	0	0	.2	0	0	.8	0	1	102
50108	.55	10	2	1	4	0	0	0	.125	0	.875	0	1	106
50108	.55	10	2	1	5	.125	0	.125	0	.45	.3	0	1	107
50108	.55	11	1	1	1	.1	0	0	0	0	.9	1	1	97
50108	.55	11	1	1	2	0	.04	0	0	0	.96	0	1	94
50108	.55	11	1	1	3	0	0	.16	0	0	.84	0	1	106
50108	.55	11	1	1	4	0	0	0	0	0	1	0	1	91
50108	.55	11	1	1	5	0	0	0	0	0	1	0	1	101
50108	.55	11	1	2	1	.1748	0	0	0	0	.8252	0	1	115
50108	.55	11	1	2	2	0	.2	0	0	0	.8	0	1	102
50108	.55	11	1	2	3	0	0	0	0	0	1	1	1	95
50108	.55	11	1	2	4	0	0	0	.1	0	.9	0	1	113
50108	.55	11	1	2	5	0	0	0	0	.2	.8	0	1	93
50108	.55	11	1	3	1	.1	0	0	0	0	.9	0	0	105
50108	.55	11	1	3	2	0	.04	0	0	0	.96	0	0	108
50108	.55	11	1	3	3	0	.02	0	.1	.08	.8	0	1	103
50108	.55	11	1	3	4	.1	0	.1	.6	0	.2	0	0	107
50108	.55	11	1	3	5	0	0	0	0	.2	.8	1	1	111
50108	.55	11	1	4	1	.1	0	0	0	0	.9	0	1	114
50108	.55	11	1	4	2	0	.1	0	0	0	.9	0	1	98
50108	.55	11	1	4	3	0	0	.04	0	0	.96	1	1	92
50108	.55	11	1	4	4	0	0	0	.2	0	.8	0	1	100
50108	.55	11	1	4	5	0	0	0	0	0	1	0	1	99
50108	.55	11	1	5	1	.06	0	0	0	0	.94	0	1	110
50108	.55	11	1	5	2	0	.1	0	0	0	.9	1	1	104
50108	.55	11	1	5	3	0	0	.2	0	0	.8	0	1	109
50108	.55	11	1	5	4	0	0	0	.14	0	.86	0	1	112
50108	.55	11	1	5	5	0	.02	0	.02	.16	.8	0	1	96
50108	.55	11	2	3	1	.075	0	0	0	0	.925	0	1	105
50108	.55	11	2	3	2	0	0	0	0	0	1	0	1	108
50108	.55	11	2	3	3	0	.05	.125	.025	0	.8	0	1	103
50108	.55	11	2	3	4	0	.25	.125	.625	0	0	0	1	107
50108	.55	11	2	3	5	0	0	0	0	0	1	1	1	111
50108	.55	12	1	1	1	0	0	0	0	0	1	0	0	91
50108	.55	12	1	1	2	0	1	0	0	0	0	0	1	107
50108	.55	12	1	1	3	0	0	.06	.04	.04	.86	1	1	113
50108	.55	12	1	1	4	0	0	0	.2	0	.8	0	1	100
50108	.55	12	1	1	5	0	0	0	0	.2	.8	0	1	109
50108	.55	12	1	2	1	.1	0	0	0	0	.9	0	1	104
50108	.55	12	1	2	2	.02	.16	.02	0	0	.8	0	0	96
50108	.55	12	1	2	3	0	0	.2	0	0	.8	0	1	102
50108	.55	12	1	2	4	0	0	0	.1	0	.9	0	1	101
50108	.55	12	1	2	5	0	0	0	0	.2	.8	1	1	93
50108	.55	12	1	3	1	.1	0	0	0	0	.9	0	0	112
50108	.55	12	1	3	2	0	.2	0	0	0	.8	1	1	95
50108	.55	12	1	3	3	0	0	.04	0	0	.96	0	1	94
50108	.55	12	1	3	4	0	0	0	.1	0	.9	0	0	97
50108	.55	12	1	3	5	0	0	0	0	.06	.94	0	0	110
50108	.55	12	1	4	1	.1	0	0	0	0	.9	0	1	98
50108	.55	12	1	4	2	0	.2	0	0	0	.8	0	1	111
50108	.55	12	1	4	3	0	.08	.08	.04	0	.8	1	1	103
50108	.55	12	1	4	4	0	0	0	.04	0	.96	0	1	108
50108	.55	12	1	4	5	0	0	0	0	.18	.82	0	1	106
50108	.55	12	1	5	1	.04	0	0	0	0	.96	0	1	92
50108	.55	12	1	5	2	0	.08	0	0	0	.92	0	1	99
50108	.55	12	1	5	3	0	0	.1	0	0	.9	0	1	114
50108	.55	12	1	5	4	0	0	0	.1	0	.9	1	1	105
50108	.55	12	1	5	5	0	0	0	0	.1748	.8252	0	1	115
50108	.55	12	2	3	1	.125	0	0	0	0	.875	0	1	112
50108	.55	12	2	3	2	0	0	0	0	0	1	1	1	95
50108	.55	12	2	3	3	0	0	.075	0	0	.925	0	1	94
50108	.55	12	2	3	4	0	0	0	0	0	1	0	1	97
50108	.55	12	2	3	5	0	0	0	0	0	1	0	1	110
50508	.45	1	1	1	1	.4	.3	.3	0	0	0	1	1	122
50508	.45	1	1	1	2	0	.2	0	.2	0	.6	0	0	117
50508	.45	1	1	1	3	0	0	.2	0	0	.8	0	0	126
50508	.45	1	1	1	4	.2	0	0	.4	.2	.2	0	0	125
50508	.45	1	1	1	5	0	0	0	0	0	1	0	0	119
50508	.45	1	1	2	1	.2	.2	.2	0	0	.4	1	1	124
50508	.45	1	1	2	2	0	.2	0	0	0	.8	0	1	134
50508	.45	1	1	2	3	.1	.1	.1	.1	.1	.5	0	1	120
50508	.45	1	1	2	4	0	0	0	0	0	1	0	0	129
50508	.45	1	1	2	5	0	0	0	0	0	1	0	0	135
50508	.45	1	1	3	1	0	0	0	0	0	1	1	1	127
50508	.45	1	1	3	2	0	0	0	0	0	1	0	1	132
50508	.45	1	1	3	3	0	0	0	0	0	1	0	1	131
50508	.45	1	1	3	4	.1	.1	.1	.2	.1	.4	0	1	130
50508	.45	1	1	3	5	.04	.04	.04	.04	.04	.8	0	1	121
50508	.45	1	1	4	1	.3	.3	.2	0	0	.2	1	1	133
50508	.45	1	1	4	2	.3	.3	.4	0	0	0	0	1	118
50508	.45	1	1	4	3	0	0	0	0	0	1	0	0	123
50508	.45	1	1	4	4	0	0	0	0	0	1	0	0	128
50508	.45	1	1	4	5	0	0	0	0	.2	.8	0	0	116
50508	.45	1	2	1	1	.375	.3125	.3125	0	0	0	0	0	122
50508	.45	1	2	1	2	.125	.125	0	0	0	.75	0	1	117
50508	.45	1	2	1	3	0	0	.25	0	0	.75	1	1	126
50508	.45	1	2	1	4	.225	.15	.15	.15	.15	.175	0	1	125
50508	.45	1	2	1	5	0	0	0	0	0	1	0	0	119
50508	.45	1	2	4	1	.25	.25	.25	0	0	.25	0	1	133
50508	.45	1	2	4	2	.3	.4	.3	0	0	0	1	1	118
50508	.45	1	2	4	3	0	0	0	0	0	1	0	0	123
50508	.45	1	2	4	4	0	0	0	0	0	1	0	0	128
50508	.45	1	2	4	5	0	0	0	0	.25	.75	0	0	116
50508	.45	1	3	4	1	.3125	.3125	.3125	0	0	.0625	0	0	133
50508	.45	1	3	4	2	.3125	.375	.3125	0	0	0	1	1	118
50508	.45	1	3	4	3	0	0	0	0	0	1	0	1	123
50508	.45	1	3	4	4	0	0	0	0	0	1	0	0	128
50508	.45	1	3	4	5	0	0	0	0	.21875	.78125	0	0	116
50508	.45	1	4	4	1	.390625	.390625	.1953125	0	0	.0234375	0	1	133
50508	.45	1	4	4	2	.3125	.375	.3125	0	0	0	0	1	118
50508	.45	1	4	4	3	0	0	0	0	0	1	0	1	123
50508	.45	1	4	4	4	0	0	0	0	0	1	1	1	128
50508	.45	1	4	4	5	0	0	0	0	.21875	.78125	0	1	116
50508	.45	2	1	1	1	.3	.3	.3	0	0	.1	0	1	133
50508	.45	2	1	1	2	0	0	0	0	0	1	0	1	131
50508	.45	2	1	1	3	0	0	.1	0	0	.9	0	1	122
50508	.45	2	1	1	4	0	0	0	.24	0	.76	0	1	126
50508	.45	2	1	1	5	0	0	0	0	0	1	1	1	123
50508	.45	2	1	2	1	0	0	0	0	0	1	0	1	127
50508	.45	2	1	2	2	0	0	0	0	0	1	1	1	119
50508	.45	2	1	2	3	.04	.04	.08	.04	.04	.76	0	1	121
50508	.45	2	1	2	4	0	0	0	.2	0	.8	0	1	134
50508	.45	2	1	2	5	.04	.04	.1	.02	.2	.6	0	1	130
50508	.45	2	1	3	1	.1	0	0	0	0	.9	0	1	117
50508	.45	2	1	3	2	0	0	0	0	0	1	0	1	132
50508	.45	2	1	3	3	0	0	0	0	0	1	1	1	128
50508	.45	2	1	3	4	.1	.1	.1	.2	.1	.4	0	1	125
50508	.45	2	1	3	5	0	0	0	0	0	1	0	1	135
50508	.45	2	1	4	1	0	0	0	0	0	1	0	1	129
50508	.45	2	1	4	2	0	0	0	0	0	1	1	1	118
50508	.45	2	1	4	3	0	0	0	0	0	1	0	1	124
50508	.45	2	1	4	4	0	0	0	.2	0	.8	0	1	116
50508	.45	2	1	4	5	.1	.1	.1	.1	.1	.5	0	1	120
50508	.45	3	1	1	1	.04	.04	.04	.04	.04	.8	0	1	120
50508	.45	3	1	1	2	0	0	0	0	0	1	0	1	127
50508	.45	3	1	1	3	0	0	0	0	0	1	0	1	123
50508	.45	3	1	1	4	.3	0	0	.3	.24	.16	0	1	133
50508	.45	3	1	1	5	0	0	0	0	0	1	1	1	131
50508	.45	3	1	2	1	.24	0	0	0	0	.76	0	1	126
50508	.45	3	1	2	2	0	0	0	0	0	1	0	1	128
50508	.45	3	1	2	3	0	0	.1	0	0	.9	1	1	117
50508	.45	3	1	2	4	0	0	0	0	0	1	0	1	124
50508	.45	3	1	2	5	0	0	0	0	0	1	0	1	132
50508	.45	3	1	3	1	0	0	0	0	0	1	0	0	121
50508	.45	3	1	3	2	0	0	0	0	0	1	0	1	118
50508	.45	3	1	3	3	0	0	.1	0	0	.9	0	1	116
50508	.45	3	1	3	4	0	.02	0	.02	.02	.94	1	1	129
50508	.45	3	1	3	5	.1	.1	.1	.1	.1	.5	0	1	130
50508	.45	3	1	4	1	0	0	0	0	0	1	0	1	119
50508	.45	3	1	4	2	0	.04	0	0	0	.96	0	0	122
50508	.45	3	1	4	3	0	0	0	0	0	1	0	1	135
50508	.45	3	1	4	4	0	0	.06	.1	.04	.8	0	1	125
50508	.45	3	1	4	5	0	0	0	.2	0	.8	1	1	134
50508	.45	4	1	1	1	.1	0	0	0	0	.9	0	1	128
50508	.45	4	1	1	2	0	0	0	0	0	1	1	1	132
50508	.45	4	1	1	3	0	0	.1	0	0	.9	0	1	130
50508	.45	4	1	1	4	.34	.34	0	.32	0	0	0	1	133
50508	.45	4	1	1	5	0	0	0	0	0	1	0	1	126
50508	.45	4	1	2	1	.2	0	0	0	0	.8	1	1	134
50508	.45	4	1	2	2	0	0	0	0	0	1	0	0	135
50508	.45	4	1	2	3	0	0	.2	0	0	.8	0	1	125
50508	.45	4	1	2	4	0	0	0	0	0	1	0	1	116
50508	.45	4	1	2	5	0	0	0	0	0	1	0	1	124
50508	.45	4	1	3	1	.1	.08	.06	.04	.02	.7	0	1	120
50508	.45	4	1	3	2	0	0	0	0	0	1	0	0	129
50508	.45	4	1	3	3	0	0	0	0	0	1	0	1	119
50508	.45	4	1	3	4	0	.16	0	0	0	.84	0	0	122
50508	.45	4	1	3	5	0	0	0	0	.2	.8	1	1	117
50508	.45	4	1	4	1	0	0	0	0	0	1	0	1	131
50508	.45	4	1	4	2	0	0	0	0	0	1	0	1	123
50508	.45	4	1	4	3	0	0	0	0	0	1	0	1	121
50508	.45	4	1	4	4	0	0	0	0	0	1	1	1	127
50508	.45	4	1	4	5	0	0	0	0	0	1	0	1	118
50508	.45	5	1	1	1	.1	0	0	0	0	.9	0	0	129
50508	.45	5	1	1	2	0	.2	0	0	0	.8	0	0	117
50508	.45	5	1	1	3	0	0	.2	0	0	.8	1	1	120
50508	.45	5	1	1	4	0	0	0	0	0	1	0	0	128
50508	.45	5	1	1	5	0	0	0	0	.2	.8	0	0	122
50508	.45	5	1	2	1	0	0	0	0	0	1	1	1	123
50508	.45	5	1	2	2	0	.2	0	0	0	.8	0	1	134
50508	.45	5	1	2	3	0	0	0	0	0	1	0	1	127
50508	.45	5	1	2	4	0	0	0	0	0	1	0	1	119
50508	.45	5	1	2	5	0	0	0	0	0	1	0	1	131
50508	.45	5	1	3	1	0	0	0	0	0	1	0	0	124
50508	.45	5	1	3	2	.34	.32	.34	0	0	0	1	1	133
50508	.45	5	1	3	3	0	0	0	0	0	1	0	0	132
50508	.45	5	1	3	4	0	0	0	0	0	1	0	0	135
50508	.45	5	1	3	5	0	0	0	0	0	1	0	0	118
50508	.45	5	1	4	1	0	0	0	0	0	1	1	1	121
50508	.45	5	1	4	2	0	.2	0	0	0	.8	0	1	130
50508	.45	5	1	4	3	0	0	0	0	0	1	0	1	126
50508	.45	5	1	4	4	0	0	0	.2	0	.8	0	1	116
50508	.45	5	1	4	5	0	0	0	0	.1	.9	0	1	125
50508	.45	5	2	1	1	0	0	0	0	0	1	0	1	129
50508	.45	5	2	1	2	0	0	0	0	0	1	0	1	117
50508	.45	5	2	1	3	0	0	.075	0	0	.925	0	1	120
50508	.45	5	2	1	4	0	0	0	0	0	1	0	1	128
50508	.45	5	2	1	5	0	0	0	0	.125	.875	1	1	122
50508	.45	5	2	3	1	0	0	0	0	0	1	0	1	124
50508	.45	5	2	3	2	0	0	0	0	0	1	0	1	133
50508	.45	5	2	3	3	0	0	0	0	0	1	0	1	132
50508	.45	5	2	3	4	0	0	0	0	0	1	1	1	135
50508	.45	5	2	3	5	0	0	0	0	0	1	0	1	118
50508	.45	6	1	1	1	.1	0	0	0	0	.9	0	1	125
50508	.45	6	1	1	2	0	0	0	0	0	1	0	1	131
50508	.45	6	1	1	3	0	0	0	0	0	1	1	1	135
50508	.45	6	1	1	4	.02	.02	.02	.02	.02	.9	0	1	130
50508	.45	6	1	1	5	0	0	0	0	.1	.9	0	1	120
50508	.45	6	1	2	1	.2	0	0	0	0	.8	0	1	116
50508	.45	6	1	2	2	0	0	0	0	0	1	0	1	127
50508	.45	6	1	2	3	0	0	0	0	0	1	1	1	133
50508	.45	6	1	2	4	0	0	0	0	0	1	0	1	128
50508	.45	6	1	2	5	0	0	0	0	0	1	0	1	132
50508	.45	6	1	3	1	0	0	0	0	0	1	0	1	124
50508	.45	6	1	3	2	0	0	0	0	0	1	0	1	121
50508	.45	6	1	3	3	0	0	0	0	0	1	0	1	119
50508	.45	6	1	3	4	0	0	0	0	0	1	1	1	123
50508	.45	6	1	3	5	0	0	0	0	.2	.8	0	1	122
50508	.45	6	1	4	1	.1	.1	.1	0	0	.7	0	0	117
50508	.45	6	1	4	2	0	.16	0	0	0	.84	0	0	129
50508	.45	6	1	4	3	0	0	0	0	0	1	0	0	126
50508	.45	6	1	4	4	0	0	0	.2	0	.8	1	1	134
50508	.45	6	1	4	5	0	0	0	0	0	1	0	1	118
50508	.45	6	2	4	1	0	0	0	0	0	1	1	1	117
50508	.45	6	2	4	2	0	.125	0	0	0	.875	0	1	129
50508	.45	6	2	4	3	0	0	0	0	0	1	0	1	126
50508	.45	6	2	4	4	0	0	0	0	0	1	0	1	134
50508	.45	6	2	4	5	0	0	0	0	0	1	0	1	118
50508	.45	7	1	1	1	.1	0	0	0	0	.9	1	1	125
50508	.45	7	1	1	2	0	0	0	0	0	1	0	1	126
50508	.45	7	1	1	3	0	0	0	0	0	1	0	1	117
50508	.45	7	1	1	4	0	0	0	.1	0	.9	0	1	120
50508	.45	7	1	1	5	0	0	0	0	0	1	0	1	118
50508	.45	7	1	2	1	0	0	0	0	0	1	0	1	131
50508	.45	7	1	2	2	0	.2	0	0	0	.8	0	1	130
50508	.45	7	1	2	3	0	0	.1	0	0	.9	0	1	122
50508	.45	7	1	2	4	0	0	0	0	0	1	0	1	128
50508	.45	7	1	2	5	0	0	0	0	0	1	1	1	124
50508	.45	7	1	3	1	.2	0	0	0	0	.8	0	1	116
50508	.45	7	1	3	2	0	0	0	0	0	1	1	1	119
50508	.45	7	1	3	3	0	0	0	0	0	1	0	1	127
50508	.45	7	1	3	4	0	0	0	.2	0	.8	0	1	134
50508	.45	7	1	3	5	0	0	0	0	.1	.9	0	1	129
50508	.45	7	1	4	1	.1	0	0	0	0	.9	0	1	121
50508	.45	7	1	4	2	0	0	0	0	0	1	0	1	133
50508	.45	7	1	4	3	0	0	0	0	0	1	0	1	132
50508	.45	7	1	4	4	0	0	0	0	0	1	1	1	123
50508	.45	7	1	4	5	0	0	0	0	0	1	0	1	135
50508	.45	8	1	1	1	.18	0	0	0	0	.82	0	1	122
50508	.45	8	1	1	2	0	.1	0	0	0	.9	1	1	125
50508	.45	8	1	1	3	0	0	.1	0	0	.9	0	1	134
50508	.45	8	1	1	4	0	0	0	0	0	1	0	1	116
50508	.45	8	1	1	5	0	0	0	0	0	1	0	1	128
50508	.45	8	1	2	1	0	0	0	0	0	1	0	1	118
50508	.45	8	1	2	2	0	.1	0	0	0	.9	0	1	117
50508	.45	8	1	2	3	0	0	0	0	0	1	0	1	127
50508	.45	8	1	2	4	0	0	0	.1	0	.9	1	1	129
50508	.45	8	1	2	5	0	0	0	0	0	1	0	1	131
50508	.45	8	1	3	1	.2	0	0	0	0	.8	0	1	130
50508	.45	8	1	3	2	0	0	0	0	0	1	0	1	132
50508	.45	8	1	3	3	0	0	0	0	0	1	0	1	133
50508	.45	8	1	3	4	0	0	0	0	0	1	1	1	135
50508	.45	8	1	3	5	0	0	0	0	.12	.88	0	1	120
50508	.45	8	1	4	1	.1	0	0	0	0	.9	1	1	121
50508	.45	8	1	4	2	0	0	0	0	0	1	0	1	126
50508	.45	8	1	4	3	0	0	0	0	0	1	0	1	119
50508	.45	8	1	4	4	0	0	0	0	0	1	0	1	123
50508	.45	8	1	4	5	0	0	0	0	0	1	0	1	124
50508	.45	9	1	1	1	.2	0	0	0	0	.8	0	1	134
50508	.45	9	1	1	2	0	0	0	0	0	1	1	1	131
50508	.45	9	1	1	3	0	0	.1	0	0	.9	0	1	125
50508	.45	9	1	1	4	0	0	0	0	0	1	0	1	133
50508	.45	9	1	1	5	0	0	0	0	0	1	0	1	127
50508	.45	9	1	2	1	0	0	0	0	0	1	0	1	118
50508	.45	9	1	2	2	0	.18	0	0	0	.82	0	1	122
50508	.45	9	1	2	3	0	0	.1	0	0	.9	1	1	130
50508	.45	9	1	2	4	0	0	0	.1	0	.9	0	1	117
50508	.45	9	1	2	5	0	0	0	0	0	1	0	1	135
50508	.45	9	1	3	1	0	0	0	0	0	1	0	1	116
50508	.45	9	1	3	2	0	0	0	0	0	1	1	1	119
50508	.45	9	1	3	3	.2	0	0	0	0	.8	0	1	121
50508	.45	9	1	3	4	0	0	0	.12	0	.88	0	1	120
50508	.45	9	1	3	5	0	0	0	0	0	1	0	1	132
50508	.45	9	1	4	1	.1	.02	.02	.02	0	.84	1	1	129
50508	.45	9	1	4	2	0	.1	0	0	0	.9	0	1	124
50508	.45	9	1	4	3	0	0	0	0	0	1	0	1	126
50508	.45	9	1	4	4	0	0	0	0	0	1	0	1	128
50508	.45	9	1	4	5	0	0	0	0	0	1	0	1	123
50508	.45	10	1	1	1	0	0	0	0	0	1	0	1	131
50508	.45	10	1	1	2	0	.04	0	0	0	.96	0	1	125
50508	.45	10	1	1	3	0	0	.1	0	0	.9	0	1	118
50508	.45	10	1	1	4	0	0	0	0	0	1	0	0	128
50508	.45	10	1	1	5	0	0	0	0	.2	.8	1	1	116
50508	.45	10	1	2	1	.12	0	0	0	0	.88	0	0	120
50508	.45	10	1	2	2	0	.2	0	0	0	.8	0	0	117
50508	.45	10	1	2	3	0	0	0	0	0	1	0	0	135
50508	.45	10	1	2	4	0	0	0	0	0	1	0	0	127
50508	.45	10	1	2	5	0	0	0	0	.2	.8	1	1	130
50508	.45	10	1	3	1	.1	0	0	0	0	.9	0	1	124
50508	.45	10	1	3	2	0	0	0	0	0	1	0	1	132
50508	.45	10	1	3	3	0	0	0	0	0	1	1	1	123
50508	.45	10	1	3	4	0	0	.02	.04	.06	.88	0	1	133
50508	.45	10	1	3	5	0	0	0	0	0	1	0	1	119
50508	.45	10	1	4	1	0	0	0	0	0	1	0	0	126
50508	.45	10	1	4	2	0	.18	0	0	0	.82	1	1	122
50508	.45	10	1	4	3	.3	0	0	0	0	.7	0	0	121
50508	.45	10	1	4	4	0	0	0	.1	0	.9	0	0	129
50508	.45	10	1	4	5	0	0	0	0	.16	.84	0	1	134
50508	.45	10	2	2	1	.05	0	0	0	0	.95	0	1	120
50508	.45	10	2	2	2	0	.125	0	0	0	.875	0	1	117
50508	.45	10	2	2	3	0	0	0	0	0	1	1	1	135
50508	.45	10	2	2	4	0	0	0	0	0	1	0	1	127
50508	.45	10	2	2	5	0	0	0	0	.125	.875	0	1	130
50508	.45	10	2	4	1	0	0	0	0	0	1	0	0	126
50508	.45	10	2	4	2	0	.225	0	0	0	.775	0	1	122
50508	.45	10	2	4	3	0	0	0	0	0	1	0	1	121
50508	.45	10	2	4	4	0	0	0	.175	0	.825	1	1	129
50508	.45	10	2	4	5	0	0	0	0	0	1	0	1	134
50508	.45	11	1	1	1	.18	0	0	0	0	.82	0	1	122
